ID,Firstname,Lastname,Picture,Photographer,Gender,Birthdate,CurrentParty,City,Zipcode,Facebook,Homepage,Instagram,Twitter,Profession,Education,LeisureInterest,PoliticsInterest,Slug
181,Chelle,Lilly,181-chelle-lilly-a-54.png,LA,F,1992-07-24T00:00:00,Liberal Alliance,Frederikssund,3600,https://www.facebook.com/chellelillyliberalalliance,https://www.chellelilly.dk,https://www.instagram.com/chelle.lilly/,https://twitter.com/chellelilly,Privat ansat/selvstændig,Gymnasial uddannelse,"2013-2018: Barsel og hjemmegående med mine tre børn. 
2018-2021: Iværksætterrejse -  Co-founder cafekæde. 
2021-nu: Selvstændig konsulent - Hjælper SMV'er med koncept udvikling. ","Sagt med få ord: 
Jeg tror at hvis vi skal skabe et EU der fungerer for alle, har vi brug for at alle deltager i samtalen. 

Sagt med lidt flere ord:
Jeg synes EU trænger til friske stemmer, der kan bidrage med nye øjne og perspektiver. EU lovgivning kan til tider blive menneskefjernt, og miste fokus på de rigtige mennesker som lovgivningen rammer uden for Parlamentet. ",181-chelle-lilly
162,Mette Sode,Hansen,162-mette-sode-hansen-a-806.jpg,Torben Ager,F,1980-01-04T00:00:00,Dansk Folkeparti,Aakirkeby,3720,https://www.facebook.com/Mettesodehansen?locale=da_DK,,,,Offentligt ansat,Bachelor-/diplomuddannelse,"Arbejdet med psykisk sårbare og socialt udsatte i Bornholms Regionskommune siden 2012. 
Jeg har ligeledes arbejdet med børn og unge i Allerød Kommune. ","Jeg stiller op fordi jeg støtter op om partiets retning i EU-politikken. Jeg ønsker at vi fortsat er kritiske overfor EU og ikke bliver forblændet af andres mærkelige ambitioner og tanker om et stort fælles Europa og dermed ingen selvbestemmelse. Den danske og herunder den skandinaviske kultur er værd at værne om, hvilket jeg har svært ved at se at EU bidrager til. ",162-mette-sode-hansen
114,Martin Sibast,Laugesen,114-martin-sibast-laugesen-a-290.jpeg,,M,1974-06-06T00:00:00,Liberal Alliance,København,2100,https://www.facebook.com/MartinSibastLaugesenLA/,https://www.liberalalliance.dk/martin-sibast-laugesen/,https://www.instagram.com/martinsibast/,,Privat ansat/selvstændig,Kandidat-/masteruddannelse,"Jeg er 49 år gammel, bor på Østerbro med sin kæreste Sofie og basset-hundene Oda og Anna. Jeg er vokset op på en gård på Sjælland.
Jeg er civilingeniør i kemi og HD i finansiering. Jeg har været selvstændig i mere end 20 år med produktudvikling, produktion, salg og eksport til lande både i og udenfor EU og er derfor uhyre bevidst om, hvad det betyder at være med i EU.
","EU er vigtigt for Danmark, men det kunne være meget bedre, end det er idag. Det vil jeg gerne være med til at påvirke, da den næste periode i EUs historie bliver helt afgørende. Der er krig i Europa, migration, en grøn omstilling der skal gennemføres, og vi skal sikre frihandel og konkurrenceevne, så vi ikke skal gå ned i levestandard.",114-martin-sibast-laugesen
54,Jan Werner,Mathiasen,54-jan-werner-mathiasen-a-592.jpg,Flemming Leitorp,M,1972-03-14T00:00:00,Radikale Venstre,Nyborg,5800,https://www.facebook.com/profile.php?id=100084267595360,https://www.radikale.dk/mennesker/jan-werner-mathiasen/,https://www.instagram.com/janwernermathiasen/,https://twitter.com/JanWernerNyborg,Offentligt ansat,Kandidat-/masteruddannelse,"Jeg bor i Nyborg sammen med Pernille og vores fire børn. Jeg er uddannet officer, bachelor i erhvervsøkonomi og kandidat i politisk kommunikation. Jeg har været ansat i Forsvaret i 30 år, og har været i international tjeneste flere gange. Siden 2015 har jeg været ansat som militæranalytiker ved Forsvarsakademiet, hvor jeg underviser militære ledere i Danmarks sikkerhedspolitiske vilkår. ","Jeg er gået ind i politik for grundlæggende at reformere Europa, så vi bliver klar til at tage imod vores børn og deres fremtid. Det er nu, vi skal reformere, så vi kan gøre det med omtanke. Vi politikere skal ikke fastholde Europa i verden af i går men turde ændre de fundamentale samfundsstrukturer, så de kan tage kommende generationer i sikker forvaring. Og det kan kun gå for langsomt.",54-jan-werner-mathiasen
137,Stine,Bosse,137-stine-bosse-a-676.jpg,,F,1960-12-21T00:00:00,Moderaterne,Helsingør,3000,https://www.facebook.com/StineBossedk,https://moderaterne.dk/politikere/stine-bosse/,https://www.instagram.com/stine_bosse/?hl=da,https://twitter.com/BosseStine,Privat ansat/selvstændig,Kandidat-/masteruddannelse,"Formand for PlanBørnefonden 2009-nu
Formand for TELE Greenland / Tusass 2014-2024
Formand for Europabevægelsen 2015-2022.
Formand for CONCITO - Danmarks grønne tænketank 2011-2015.
Formand for det Kongelige Teater 2011-2015.
Formand for Forsikring & Pension 2006-2009.
Administrerende direktør i Tryg Forsikring 2003-2011 – og samlet 23 års erfaring fra Tryg.
Bestyrelsesmedlem i Allianz og DnB, tidl","Jeg vil kæmpe for et handlekraftigt, grønt og sikkert Europa.
Mit hjerte banker for Danmark óg Europa. Men Europa står overfor udfordringer, der kan synes uoverskuelige. Krigen i Ukraine, det endnu uløste migrationsproblem, og voldsomme og altødelæggende klimaforandringer, er noget af det, vi skal løse sammen i vores europæiske fællesskab. For vi kan ikke løse udfordringerne alene. ",137-stine-bosse
113,Helle,Jensen,113-helle-jensen-a-421.jpeg,,F,1978-04-11T00:00:00,Liberal Alliance,Viborg,8800,,,,,Offentligt ansat,Bachelor-/diplomuddannelse,"Jeg er uddannet sygeplejerske, og arbejder på en akutafdeling.
Jeg har tidligere være selvstændig med undervisning i 10 år.
Jeg er næstformand i LA Viborg, og med i Vestjyllands kredsbestyrelse.
Jeg er mor til to store teenagere og bor i Viborg.","Jeg vil gerne arbejde for at vi får et slankere og mere fokuseret EU. Der er nogle grænseoverkridende problemstillinger vi kan løse i fællesskab.
Samtidig er det vigtigt, at EU respektere nærhedsprincippet og ikke blander sig  på områder, som eks barsel og ligestilling.
Derfor, vil jeg arbejde for, at EU fokuserer på kerneopgaverne og ikke bruger tid på ikke-relevante opgaver.",113-helle-jensen
84,Andreas,Grosbøll,84-andreas-grosboell-a-486.jpg,,M,1975-03-30T00:00:00,SF - Socialistisk Folkeparti,Rønne,3700,https://www.facebook.com/andreasSFBORNHOLM,https://sf.dk/politiker/andreas-grosboell/,,,Leder,Kandidat-/masteruddannelse,,"Jeg bor på Bornholm midt i Østersøen. Jeg er vild med denne fantastiske perle lidt væk fra Danmarks centrum, og så meget desto mere vil jeg kæmpe for en stærk miljøregulering i EU og et nyt perspektiv for landbruget – ikke mindst for at havet omkring os ikke dør.",84-andreas-grosboell
158,Rune,Bønnelykke,158-rune-boennelykke-a-301.png,Gripsign,M,1972-07-19T00:00:00,Dansk Folkeparti,Vejle Østvejle øst,7120,https://www.facebook.com/rune.bonnelykke,,https://www.instagram.com/?hl=da,https://twitter.com/RuneBonnelykke,Byråds- eller regionsrådsmedlem,Erhvervsuddannelse,"Uddannelse:
Folkeskole 10 kl.
Business Skole, Svendborg
Elevplads, Wiggers Svendborg
Merkonom i organisation, virksomhedsøkonomi, ledelse og samarbejde
Projektleder uddannelse, Göteborg, Sverige

Arbejdserfaring:
Detail handel: Svendborg
Manager logistik: Ikea Odense
Projektleder: IKEA Byggeri i Danmark.
Projektleder: HAI
Projektleder: Toyota Danmark.
Selvstændig: Mobile Robotter 2L/ Agilox
P","Som borgerlig EU-skeptiker repræsenterer jeg værdier og holdninger, der er dybt forankret i ønsket om at sikre Danmarks suverænitet, kulturelle identitet og økonomiske selvstændighed. Jeg vil oplyse jer om den lovgivning og de beslutninger, der træffes i parlamentet. Alt for ofte ser vi uigennemtænkte beslutninger blive vedtaget uden, at den danske befolkning er fuldt ud klar over konsekvenserne.",158-rune-boennelykke
26,Birgitte,Bergman,26-birgitte-bergman-a-74.jpg,Jacob Christian Hansen,F,1967-01-13T00:00:00,Det Konservative Folkeparti,Snekkersten,3700,https://www.facebook.com/BirgitteBergmanPolitiker,https://bergman.konservative.dk/,https://www.instagram.com/birgittebergman/,https://twitter.com/BirgitteBergman,Privat ansat/selvstændig,Bachelor-/diplomuddannelse,"Med over 25 års erfaring i både politik og erhvervsliv har jeg en dyb forståelse
for politiske og erhvervsmæssige dynamikker. Min karriere i Folketinget og
Helsingør Byråd, suppleret med ledende roller inden for erhvervslivet, føler jeg mig godt rustet til Europa Parlamentet. Se mere på LinkedIn","EU og Europa står overfor nogle store udfordringer, som vi kun kan
løse i fællesskab. Vi skal sikre fred og stabilitet i Europa, løse de store
klimaudfordringer og dæmme op for det massive pres på vores ydre
grænser samt sikre fair konkurrencevilkår for virksomhederne.

 Jeg vil være den afgørende grønne borgerlige stemme I EPP gruppe og EU,",26-birgitte-bergman
37,Barbara,Engelstoft,37-barbara-engelstoft-a-206.jpg,Andreas Houmann,F,1976-10-14T00:00:00,Det Konservative Folkeparti,Dyssegård,2870,https://www.facebook.com/Barbaraengelstoftep,,,,Privat ansat/selvstændig,Kandidat-/masteruddannelse,"Jeg er mor til to børn og arbejder som Senior Consortium Advisor for Folkekirkens Nødhjælp. 
2006-2022	Udsendt for EU og Udenrigsministeriet til Jordan, Liberia, København, Burkina Faso og Yemen
2001-2004	Ansat i Bruxelles som content web-editor, EU Advocacy Officer og Assistent for Ascii/AS, the European Youth Forum, the Trans European Policy Studies Association og tidligere MEP Christian Rovsing","Jeg har en lang international karriere bag mig og vil gerne vil bidrage til at finde langsigtede løsninger på problemer, hvor EU kan gøre en forskel. 
Jeg vil styrke EU’s udviklingsbistand med fokus på kvinder og arbejde for et omfattende udviklingsprogram for Afrika. Jeg vil sikre, at EU i højere grad sammenkæder forskellige politikområder i ambitionen om et økonomisk stærkt Afrika.",37-barbara-engelstoft
66,Asta,Kofod,66-asta-kofod-a-250.png,Lizette Kabré,F,2006-04-12T00:00:00,Enhedslisten – De Rød-Grønne,Rønne,,,,https://www.instagram.com/asta.ko.fod/,https://twitter.com/AstaEliseKofod,Studerende,Ikke oplyst,,"
I de 18 år jeg har levet, har jeg været vidne til klimaforandringer. Det har bekymret mig siden jeg var helt lille. For det er min fremtid politikerne gambler med når de skal lave politik på klimaområdet. Højrefløjen giver store forurenede virksomheder og institutioner fripas til at føre kulsort politik. Det skal de ikke have lov til - for det er vores fremtid det handler om!",66-asta-kofod
44,Anne Sophie,Callesen,44-anne-sophie-callesen-a-873.JPG,,F,1988-12-25T00:00:00,Radikale Venstre,Roskilde,4000,https://www.facebook.com/annesophiecallesen/,https://www.stemcallesen.dk/,https://www.instagram.com/annesophiecallesen/,https://twitter.com/FrkCallesen,Privat ansat/selvstændig,Kandidat-/masteruddannelse,"2023 - Seniorkonsulent, Dansk Standard
2021 - 2022 Europaordfører, Radikale Venstre
2019 - 2022 Medlem af Folketinget, Radikale Venstre
2017 - 2019 Fuldmægtig, Undervisningsministeriet
2015 - 2017 Konsulent, Danmarks Akkrediteringsinstitution
2015 Cand.scient.pol., Københavns Universitet
2013 Master of Middle East & Mediterranean Studies, King's College London
2008 Student, Aarhus Katedralskole","Europa er fremtiden. For mig er det også min familiehistorie og de værdier, jeg er opdraget med: Udsyn, sammenhold og samarbejde.

Jeg stiller op til valget, fordi jeg tror på Europa. Og fordi jeg vil kæmpe for, at i morgen bliver bedre end i dag. For klimahandling. Rettigheder. Og fællesskab.

Jeg er 35 år, fhv. Folketingsmedlem og Europaordfører og mor til to (snart tre) børn.",44-anne-sophie-callesen
96,Jan,Kristoffersen,96-jan-kristoffersen-a-433.jpg,Emil Søgaard Berth,M,1974-07-05T00:00:00,Alternativet,København,2200,https://www.facebook.com/jan.kristoffersen.353,,https://www.instagram.com/jan_kristoffersen_alternativet/,https://twitter.com/SuperSejeJanK,Privat ansat/selvstændig,Bachelor-/diplomuddannelse,"1998 - 2001. Selvstændig restauratør. Vinbaren Pegasus.
2001 - 2010. Konsulent Deloitte.
2010 - 2020. Selvstændig rådgiver.
2021 til nu. Politisk rådgiver, Alternativet",Jeg ønsker at være med til at skabe en verden der producerer indenfor det som kloden kan bære. EU's økonomiske muskler skal bruges til at stille krav til de produkter som er på EU's marked. Vores handelsaftaler skal være grønne og skal bruges til at komme i mål med vores verdensmål. ,96-jan-kristoffersen
146,Frederik Lau,Petersen,146-frederik-lau-petersen-a-894.jpg,,M,2001-01-02T00:00:00,Moderaterne,Rødovre,2610,https://www.facebook.com/frederikpetersenmoderaterne/,https://moderaterne.dk/politikere/frederik-petersen/,https://www.instagram.com/frederik_lau_petersen/,https://twitter.com/Frederik_L_P,Studerende,Bachelor-/diplomuddannelse,"Bachelor i Europæisk business
medstifter unge moderater","Vi står over for flere udfordringer ift. at skabe en endnu bedre fremtid for os, der lever ind i den. Jeg kæmper for, at man som ung vokser op i et trygt og sikkert Europa: for uden tryghed kan vi ikke trives, og uden sikkerhed er vi ikke fri. Derfor skal tryghed og sikkerhed være kernebegreber i Europæisk politik fremadrettet, hvis vi skal sikre en endnu bedre fremtid for ungdommens skyld.",146-frederik-lau-petersen
147,Abdinoor Adam,Hassan,147-abdinoor-adam-hassan-a-854.jpg,,M,1967-12-26T00:00:00,Moderaterne,Odense NØ,5240,https://www.facebook.com/abdinoor.hassan.142,https://moderaterne.dk/politikere/abdinoor-hassan/,,,Byråds- eller regionsrådsmedlem,Kandidat-/masteruddannelse,"Jeg kom til Danmark i 1996. Før det boede jeg i verdens største flygtningelejr i Kenya. I dag bor jeg i Odense sammen med min familie. Jeg er uddannet socialrådgiver og har en kandidat i komparativ offentlig politik og velfærdsstudier. Jeg har i en lang årrække været konsulent og mentor i forskellige dele af Odense Kommunes jobcenter. Siden 2018 har jeg siddet i Odense byråd, ","Derfor skal du stemme personligt på mig
Jeg ved i kraft af min ikke ubetydelige erfaring, at vi mennesker, i overvejende grad, ligner hinanden mere, end vi måske går og tror. Derfor kan jeg se fornuften i Moderaternes projekt om at samle danskerne om dét vi deler, fremfor dét der adskiller os. Det samme gør sig gældende i Europa. Sammen er vi stærkest. ",147-abdinoor-adam-hassan
106,Anette Jensen,Smith,106-anette-jensen-smith-a-845.jpg,,F,1972-04-11T00:00:00,Alternativet,Hobro,9500,https://www.facebook.com/anettejensensmithalternativet,,,,Privat ansat/selvstændig,Bachelor-/diplomuddannelse,"Privat: Jeg er mor til 3.

Uddannelser:
Farveritekniker 1997
Lead auditor ISO 14001 Miljøledelse.
Forandringsleder i bæredygtig forretningsudvikling (SBCM) 2019

Erfaring:
14 år: Tekniker i tekstilproduktion
8 år: Selvstændig konsulent i miljømærkning (Eco Branding)
2 år: CSR- og miljøkoordinator i plastbranchen
2½ år og pt. konsulent i miljørådgivning og certificering v. Teknologisk Institut.","Jeg voksede op på en lille ø, og sætter pris på havet, naturen, det rige dyreliv, rent drikkevand, den rene luft, de nære ting og tiden til at nyde det hele; Det er nødvendigt med strukturelle ændringer i samfundet og i verden, for at bevare alt det, og give den balance mellem miljø, levevilkår og økonomi, som vi ikke har nu. Det er vigtigt, det vil jeg arbejde for og derfor stiller jeg op. ",106-anette-jensen-smith
118,Danny,Malkowski,118-danny-malkowski-a-893.png,,M,1984-09-26T00:00:00,Liberal Alliance,Taastrup,2630,https://www.facebook.com/dannykmalkowski/,www.malkowski.dk,https://www.instagram.com/dkmalkowski/,,Privat ansat/selvstændig,Kandidat-/masteruddannelse,,,118-danny-malkowski
180,Louise Siv,Ebbesen,180-louise-siv-ebbesen-a-674.jpg,Jeppe Kirkeskov,F,1990-09-13T00:00:00,Liberal Alliance,Kongens Lyngby,2800,https://www.facebook.com/LouiseSivEbbesenLiberalAlliance,www.louisesivebbesen.dk,https://www.instagram.com/louisesivebbesen/,https://twitter.com/EbbesenSiv,Offentligt ansat,Kandidat-/masteruddannelse,"- Specialkonsulent, ATP/Udbetaling Danmark 2021-
- Specialkonsulent, Økonomistyrelsen 2018-2021
- Associate, PwC 2016-2018
- Projektleder, Udenrigsministeriet 2015-2016","Jeg ønsker et stærkere og slankere EU. Et stærkere EU ift. forsvar, handelssamarbejde og stop for ulovlig immigration. Men et slanker EU ift. at EU skal stoppe med at blande sig i ikke grænseoverskridende problemstillinger, som fx kvindekvoter og barselsregler. Europa er under angreb fra Rusland. Jeg kan ikke se passivt til, og derfor stiller jeg jeg op. 
",180-louise-siv-ebbesen
6,Maria,Radoor,6-maria-radoor-a-762.jpg,Ida Schmidt,F,1986-04-08T00:00:00,Socialdemokratiet,Kolding,6000,https://www.facebook.com/mariaradooriEU,https://mariaradoor.dk/,https://www.instagram.com/maria_marqard_radoor/,https://twitter.com/MariaRadoor,Privat ansat/selvstændig,Kandidat-/masteruddannelse,"Jeg er 38 år, gift og mor til to dejlige piger. Vi bor i Kolding.
Jeg har en kandidat i Folkesundhedsvidenskab med speciale i Global Health.
Jeg har haft egen virksomhed i 6 år, vi hjalp psykisk og fysisk syge med at komme ind på arbejdsmarkedet. Herudover har jeg været projektleder i en sundhedsafdeling. 
Pt. er jeg ved at starte en virksomhed, hvor vi omdanner spild til nødhjælp. ","Fordi vi står midt i en værdikamp. 
Den verden vi kendte, forandrer sig helt utrolig hurtigt. 
Der er krig i Europa. Biodiversiteten, klimaet og miljøet lider.
Kvinders grundlæggende rettigheder trues og rulles flere steder tilbage. 
Vi har brug for et stærkt og samlet EU i fremtiden, hvis vi skal sikkert igennem.
Jeg kæmper for at beskytte vores demokratiske værdier, vores natur og vores frihed.",6-maria-radoor
89,John,Brandt,89-john-brandt-a-781.jpeg,,M,1993-01-22T00:00:00,SF - Socialistisk Folkeparti,Sønderborg,6400,https://www.facebook.com/profile.php?id=100093830629587,https://sf.dk/politiker/john-brandt/,https://www.instagram.com/john__brandt__?igsh=MWt0ZzUzenZ5dGU3aA%3D%3D&utm_source=qr,,Offentligt ansat,Ikke oplyst,,"Jeg er 31 år, bor i Sønderborg i Sønderjylland, hvor jeg også har haft størstedelen af min opvækst. Jeg er foreningsaktiv med fokus på LGBTQ+ miljøet. Til dagligt arbejder jeg som kirkefunktionær i folkekirken.",89-john-brandt
12,Morten,Løkkegaard,12-morten-loekkegaard-a-996.jpg,,M,1964-12-20T00:00:00,"Venstre, Danmarks Liberale Parti",Charlottenlund,2920,https://www.facebook.com/morten.lokkegaard,https://www.venstre.dk/personer/morten-loekkegaard,https://www.instagram.com/mortenlokkegaard/,https://twitter.com/Loekkegaard_MEP,Europa-Parlamentariker,Bachelor-/diplomuddannelse,"Jeg er uddannet journalist med fortid hos Jyllands-Posten, DR og så har jeg haft min egen rådgivningsvirksomhed. Gennem 14 år har jeg været medlem af Europa-Parlamentet, byrådsmedlem i Gentofte siden 2017 og medlem af Folketinget fra 2015-2016.",Jeg vil gøre en forskel for Danmark. Vi skal have et stærkt Danmark i et sikkert Europa. Samtidig er det min mission at være med til at styrke kendskabet til vores europæiske fællesskab. Til hverdag sætter jeg et dansk og liberalt aftryk på europæisk politik som gruppeformand for Venstre. Som næstformand i Venstres liberale gruppe Renew Europe er jeg ansvarlig for kontakten til erhvervslivet.,12-morten-loekkegaard
95,Allan,Søgaard-Andersen,95-allan-soegaard-andersen-a-978.jpg,,M,1977-05-07T00:00:00,SF - Socialistisk Folkeparti,Fredericia,7000,https://www.facebook.com/profile.php?id=1506137115,,,,Offentligt ansat,Seminaruddannelse,"Uddannet butiksassistent i 1998 og lærer i 2025.
Butikslærling og assistent 1996-1999
Folkeskolelærer 2005-2009
Afdelingsleder og viceskoleleder 2009 til nu
Lige nu er jeg viceskoleleder på en specialskole for elever indenfor autismespektret. ","Jeg stiller op, fordi jeg vil demokrati, ordentlighed og en mere lig verden.
Mit slogan er Allan til EU - jeg vil kæmpe for åbenhed og demokrati",95-allan-soegaard-andersen
141,Laurs,Nørlund,141-laurs-noerlund-a-617.jpg,Moderaterne,M,1961-02-16T00:00:00,Moderaterne,Humlebæk,3050,https://www.facebook.com/LaursNoerlund/,https://moderaterne.dk/politikere/laurs-noerlund/,https://www.instagram.com/laurs_i_ep/,https://www.twitter.com/LaursNorlund,Privat ansat/selvstændig,Kandidat-/masteruddannelse,"Uddannet cand. scient. og sprogofficer i russisk. Startede som dansk diplomat, men har siden 1993 arbejdet i EU-Kommissionen blandt andet som kabinetschef for miljø og klimaområdet og for det indre marked og skatteområdet, og sener som direktør i Kommissionen.","Jeg stiller op fordi det er det vigtigste valg til Europa-Parlamentet i de sidste tredive år. Danmark skal repræsenteres bedre og ikke kun af levebrødspolitikere, men af repræsentanter med indsigt og erfaring, som kan skabe resultater for Danmark.",141-laurs-noerlund
50,Hediye,Temiz,50-hediye-temiz-a-456.jpg,,F,1998-08-06T00:00:00,Radikale Venstre,,,,,,,Ikke oplyst,Ikke oplyst,,,50-hediye-temiz
39,Vladimir,Stanic,39-vladimir-stanic-a-877.jpg,,M,1988-08-08T00:00:00,Det Konservative Folkeparti,Odense,,www.facebook.com/odensevstanic/,www.stanic.nu,,,Privat ansat/selvstændig,Bachelor-/diplomuddannelse,,"Mit udgangspunkt vil altid være, hvad der er bedst for kommende generationer. Så vores børn har rent vand og en ren natur, uden giftig kemi.

Vores fremtid skal bygge på Tillid, Tryghed og Trivsel.",39-vladimir-stanic
142,Barikan,Solecki,142-barikan-solecki-a-981.jpg,Moderaterne,F,1987-03-05T00:00:00,Moderaterne,Nørresundby,9400,https://www.facebook.com/Barikanismaeelisolecki,www.barikan.dk,https://www.instagram.com/iambarikan/,https://twitter.com/iambarikan,Leder,Kandidat-/masteruddannelse,"Boligsocial Projektleder, Cand.merc i organisation og strategi, Bacheloruddannelser i både sociologi og erhvervsøkonomi, TEDxSpeaker, meningsdanner via SOME primært instagram og facebook, social reformator. ","Jeg vil give tilbage – ikke alene som politiker, men som mennesket Barikan. Som 11 årig, blev mit liv i krig og flygtningelejre byttet ud med et liv i Danmark, hvor jeg pludselig havde alle muligheder. Jeg blev genfødt i demokratiets favn. Nu mere end nogensinde har vi brug for mennesker, der vil demokratiet, fred og velstand i EU, samtidig med at sikre vores indflydelse i verden. ",142-barikan-solecki
15,Julie,Hassing,15-julie-hassing-nielsen-a-859.jpg,,F,1980-09-02T00:00:00,"Venstre, Danmarks Liberale Parti","Skovshoved, Gentofte kommune ",,https://www.facebook.com/julietilbruxelles,https://juliehassingnielsen.venstre.dk,https://www.instagram.com/julie.hassing.nielsen/,https://twitter.com/HassingNielsen,Offentligt ansat,Ph.d.-uddannelse,"Jeg har altid brændt for europapolitik. Til daglig er jeg forsker i europæisk politik ved Lund Universitet i Sverige. Jeg har tidligere været ansat i Udenrigsministeriet og været europapolitisk chefanalytiker i Tænketanken Kraka. Jeg er uddannet i statskundskab fra Københavns Universitet og Cambridge, og jeg har en Ph.d. i statskundskab fra Firenze. Jeg er født og opvokset i Nordjylland. ","Europas fremtid formes disse år. Og jeg vil rigtigt gerne præge den i en liberal, demokratisk og åben retning. Det kommende Europa-Parlamentsvalg er det vigtigste i lang tid. Her er det væsentligt, at pro-europæiske liberale kræfter vinder stærk repræsentation, så vi kan sikre et fremtidigt stærkt, grønt og trygt Europa og bekæmpe Putins krig. Det vil jeg gerne kæmpe for. ",15-julie-hassing-nielsen
56,Finn Hartvig,Nielsen,56-finn-hartvig-nielsen-a-672.jpg,,M,1979-10-26T00:00:00,Radikale Venstre,Næsbyhoved Broby,,https://www.facebook.com/finnnielsen.nu,https://finnnielsen.nu/,https://www.instagram.com/finnur79/,https://twitter.com/FinnNielsen,Offentligt ansat,Kandidat-/masteruddannelse,"Jeg har en kandidat i Kinesisk og en BA i Statskundskab fra KU. Har taget en HD 1. del fra CBS og læser for tiden Matematik ved SDU. Har været gymnasielærer siden 2011, hvor jeg har undervist i kinesisk, samfundsfag og erhvervsøkonomi. De seneste år har jeg været årsvikar på Tilst, Høje-Taastrup, Slagelse og Høng gymnasier.","Jeg stiller op fordi jeg ved, at jeg kan gøre en forskel. Der er brug for socialliberale og progressive kandidater i Europa-Parlamentet, der kan sætte en retning mod et grønnere, friere og stærkere EU.
Jeg er 44 år gammel, gift med Kasper og vi bor i Næsbyhoved Broby med vores tre gravhunde Rita, Asta og Sonja og katten Hjørdis.",56-finn-hartvig-nielsen
111,Thorbjørn,Jacobsen,111-thorbjoern-jacobsen-a-450.jpg,,M,1980-11-09T00:00:00,Liberal Alliance,Struer,7600,https://www.facebook.com/tjliberal,https://tjliberal.dk/,https://www.instagram.com/tjliberal/,https://twitter.com/tjliberal,Privat ansat/selvstændig,Bachelor-/diplomuddannelse,,Den grønne omstilling vil kun lykkes når vi drager nytte af kernekraft. Af de nuværende partier i EU valgte at sende 0 til at repræsentere DK i den nye alliance for Små Modulære Reaktorer. ,111-thorbjoern-jacobsen
117,Nikolaj,Steffenauer,117-nikolaj-steffenauer-a-320.jpeg,,M,1979-10-01T00:00:00,Liberal Alliance,Kolding,6000,https://www.facebook.com/steffenauer.LA,www.steffenauer.dk,https://www.instagram.com/nikolaj_steffenauer.la/,,Leder,Bachelor-/diplomuddannelse,"Kandidat til EP
Tidl. organisatorisk landsformand i LA
Leder gennem 18 år
Formand for veteranforening 
Aktiv i det lokale foreningsliv","Jeg stiller op til Europa-Parlamentsvalget, fordi jeg mener, at EU skal koncentrere sig om de opgaver, hvor vi sammen er stærkere. EU skal derimod ikke blande sig i områder såsom barsels- og ferielovgivning, som medlemslandene kan finde ud af at varetage selv.

EU skal give mening, beslutninger, der træffes i Bruxelles, skal styrke os især ift. forsvarspolitik, energipolitik og handelspolitik.  ",117-nikolaj-steffenauer
51,Jens,Frost,51-jens-frost-a-301.jpg,,M,1973-01-01T00:00:00,Radikale Venstre,Herlev,,https://www.facebook.com/profile.php?id=61555892815741,https://www.radikale.dk/mennesker/jens-frost/,https://www.instagram.com/jens.frost/,,Offentligt ansat,Kandidat-/masteruddannelse,https://www.linkedin.com/in/jens-frost-a7b6681a/,"Jeg skrev min første opgave om klima og vedvarende energi i 6. klasse og det tegner et spor for mig til i dag, hvor jeg stiller op til Europa-Parlamentet med klimaet som min vigtigste mærkesag.  Radikale, B i EU gør politik til virkelighed

Familiefar
Vedholdende
Ser sammenhænge
Tænker nyt
Vant til komplekse sager med mange fagligheder
20 års erfaring i arbejde med Klima og transport
Civilingeniør",51-jens-frost
85,Michael Egelund,Andersen,85-michael-egelund-andersen-a-864.jpeg,,M,1985-06-15T00:00:00,SF - Socialistisk Folkeparti,Ryslinge,5856,https://www.facebook.com/SF.Faaborg.Midtfyn,,,,Leder,Erhvervsuddannelse,"Social og sundhedshjælper 
Social og sundhedsassistent 
Akademisk ledelse 
Afdelings leder ","Jeg bor og opvokset på Fyn. 
Jeg blev politisk aktiv fordi jeg engang havde en mening om hvordan vi skulle indrette verden. Og det har jeg stadigvæk. Som politisk aktiv er vi ikke orakler, der er noget vi ved og noget vi ikke ved. Dog mener jeg det er vigtigt med større fokus på sundhed og klima/miljø debatten i EU. 
F.eks. Skal medicin laves i eu, bæredygtigt og ordentligt. 


",85-michael-egelund-andersen
86,Joan,Kragh,86-joan-kragh-a-439.jpg,Alex Christensen,F,1964-09-07T00:00:00,SF - Socialistisk Folkeparti,Væggerløse,4873,https://www.facebook.com/joan.kragh.3,,https://www.instagram.com/joankragh/,,Privat ansat/selvstændig,Bachelor-/diplomuddannelse,"I 80èrne læste jeg teologi i Kbh. - sprang fra og valgte et job som pædagogmedhjælper i en daginstitution. I slutningen af 90érne startede jeg på pædagogseminariet i Roskilde og blev færdig i januar 2001. Jeg arbejdede kortvarigt i daginstitution i Roskilde. Hvorefter jeg underviste på en friskole Siden 2006 har jeg arbejdet i socialpsykiatri, psykiatri og specialiserede botilbud.","Jeg er uddannet socialpædagog. I 2021 var jeg byrådskandidat for SF. Jeg er en del af bestyrelsen i SF Guldborgsund. Jeg har været aktiv i politik, organisationer og bestyrelser i mange år. Jeg er familiemenneske og brænder for det socialpædagogiske arbejde. Politisk er det klima, uddannelse, social retfærdighed og EU jeg er optaget af.",86-joan-kragh
